performance_id,employee_id,review_period,manager_rating,performance_score,productivity_score,training_hours,promotion_eligible,bonus_percentage
PERF0009237,EMP04619,2025-H1,3,3.98,76,16,Yes,12
PERF0009238,EMP04619,2025-H2,5,3.89,62,15,No,15
PERF0009239,EMP04620,2025-H1,2,3.33,74,11,No,10
PERF0009240,EMP04620,2025-H2,4,4.33,76,17,Yes,0
PERF0009241,EMP04621,2025-H1,2,4.52,80,25,Yes,10
PERF0009242,EMP04621,2025-H2,4,4.1,73,7,Yes,5
PERF0009243,EMP04622,2025-H1,5,3.01,63,46,Yes,10
PERF0009244,EMP04622,2025-H2,5,3.23,79,51,No,12
PERF0009245,EMP04623,2025-H1,4,4.8,88,20,No,12
PERF0009246,EMP04623,2025-H2,2,3.42,73,18,No,10
PERF0009247,EMP04624,2025-H1,4,4.58,70,42,Yes,8
PERF0009248,EMP04624,2025-H2,2,2.96,80,37,No,15
PERF0009249,EMP04625,2025-H1,4,2.81,70,46,No,0
PERF0009250,EMP04625,2025-H2,4,3.46,98,31,Yes,10
PERF0009251,EMP04626,2025-H1,4,4.32,91,24,Yes,8
PERF0009252,EMP04626,2025-H2,2,3.91,72,48,Yes,15
PERF0009253,EMP04627,2025-H1,2,3.08,96,16,No,0
PERF0009254,EMP04627,2025-H2,3,3.18,62,41,Yes,10
PERF0009255,EMP04628,2025-H1,2,3.32,99,25,Yes,10
PERF0009256,EMP04628,2025-H2,2,4.07,91,29,Yes,8
PERF0009257,EMP04629,2025-H1,2,2.66,78,26,Yes,8
PERF0009258,EMP04629,2025-H2,2,4.96,76,35,Yes,10
PERF0009259,EMP04630,2025-H1,2,4.34,99,60,Yes,15
PERF0009260,EMP04630,2025-H2,5,4.45,93,10,No,15
PERF0009261,EMP04631,2025-H1,2,3.42,63,12,Yes,15
PERF0009262,EMP04631,2025-H2,5,4.1,85,42,Yes,15
PERF0009263,EMP04632,2025-H1,4,2.73,78,32,Yes,12
PERF0009264,EMP04632,2025-H2,4,3.03,87,1,Yes,0
PERF0009265,EMP04633,2025-H1,3,2.73,74,40,Yes,0
PERF0009266,EMP04633,2025-H2,5,2.89,86,47,Yes,10
PERF0009267,EMP04634,2025-H1,5,3.89,93,4,Yes,0
PERF0009268,EMP04634,2025-H2,2,3.33,80,56,Yes,5
PERF0009269,EMP04635,2025-H1,4,4.85,66,41,Yes,15
PERF0009270,EMP04635,2025-H2,4,4.75,94,31,No,8
PERF0009271,EMP04636,2025-H1,4,2.82,87,19,Yes,5
PERF0009272,EMP04636,2025-H2,4,3.25,68,18,No,15
PERF0009273,EMP04637,2025-H1,4,4.83,93,23,Yes,0
PERF0009274,EMP04637,2025-H2,3,3.18,92,22,Yes,0
PERF0009275,EMP04638,2025-H1,4,2.7,86,31,Yes,0
PERF0009276,EMP04638,2025-H2,3,3.9,61,32,Yes,15
PERF0009277,EMP04639,2025-H1,5,2.54,64,23,No,0
PERF0009278,EMP04639,2025-H2,5,2.91,75,1,Yes,0
PERF0009279,EMP04640,2025-H1,4,4.45,73,24,Yes,5
PERF0009280,EMP04640,2025-H2,2,4.1,88,55,No,8
PERF0009281,EMP04641,2025-H1,5,2.78,64,41,No,12
PERF0009282,EMP04641,2025-H2,3,4.23,80,53,No,5
PERF0009283,EMP04642,2025-H1,2,4.86,94,13,Yes,8
PERF0009284,EMP04642,2025-H2,2,3.72,81,6,No,15
PERF0009285,EMP04643,2025-H1,3,3.52,85,15,Yes,5
PERF0009286,EMP04643,2025-H2,5,3.86,71,47,No,5
PERF0009287,EMP04644,2025-H1,3,3.48,80,20,Yes,10
PERF0009288,EMP04644,2025-H2,4,3.5,89,20,No,0
PERF0009289,EMP04645,2025-H1,2,2.56,67,52,Yes,12
PERF0009290,EMP04645,2025-H2,4,3.84,75,52,Yes,5
PERF0009291,EMP04646,2025-H1,2,4.06,81,25,No,10
PERF0009292,EMP04646,2025-H2,5,3.52,62,11,No,8
PERF0009293,EMP04647,2025-H1,5,4.44,85,22,Yes,12
PERF0009294,EMP04647,2025-H2,3,4.29,78,58,No,8
PERF0009295,EMP04648,2025-H1,5,3.39,94,38,No,12
PERF0009296,EMP04648,2025-H2,4,3.11,64,41,Yes,5
PERF0009297,EMP04649,2025-H1,5,4.93,83,25,No,10
PERF0009298,EMP04649,2025-H2,3,3.54,64,43,No,8
PERF0009299,EMP04650,2025-H1,5,3.36,60,2,Yes,10
PERF0009300,EMP04650,2025-H2,3,3.01,88,38,No,10
PERF0009301,EMP04651,2025-H1,4,4.09,86,50,No,5
PERF0009302,EMP04651,2025-H2,2,4.55,82,37,Yes,5
PERF0009303,EMP04652,2025-H1,5,2.78,65,23,Yes,5
PERF0009304,EMP04652,2025-H2,3,3.41,69,49,Yes,8
PERF0009305,EMP04653,2025-H1,5,2.67,61,7,No,0
PERF0009306,EMP04653,2025-H2,4,2.88,60,51,Yes,10
PERF0009307,EMP04654,2025-H1,2,3.87,87,44,Yes,5
PERF0009308,EMP04654,2025-H2,3,4.95,90,29,Yes,15
PERF0009309,EMP04655,2025-H1,4,3.02,92,10,No,15
PERF0009310,EMP04655,2025-H2,4,4.51,80,38,Yes,10
PERF0009311,EMP04656,2025-H1,5,2.66,84,2,Yes,8
PERF0009312,EMP04656,2025-H2,3,3.65,98,32,Yes,15
PERF0009313,EMP04657,2025-H1,5,3.2,81,23,Yes,15
PERF0009314,EMP04657,2025-H2,3,2.65,88,40,Yes,15
PERF0009315,EMP04658,2025-H1,2,3.97,91,1,No,0
PERF0009316,EMP04658,2025-H2,4,4.41,90,18,No,0
PERF0009317,EMP04659,2025-H1,5,2.53,72,52,No,10
PERF0009318,EMP04659,2025-H2,2,4.63,81,12,Yes,15
PERF0009319,EMP04660,2025-H1,5,3.77,92,48,No,10
PERF0009320,EMP04660,2025-H2,4,4.92,87,2,Yes,0
PERF0009321,EMP04661,2025-H1,5,3.45,67,12,No,5
PERF0009322,EMP04661,2025-H2,4,3.41,92,11,Yes,5
PERF0009323,EMP04662,2025-H1,5,4.06,64,57,Yes,10
PERF0009324,EMP04662,2025-H2,2,4.18,62,8,No,0
PERF0009325,EMP04663,2025-H1,5,3.02,90,0,No,12
PERF0009326,EMP04663,2025-H2,5,4.7,67,49,No,15
PERF0009327,EMP04664,2025-H1,3,4.93,83,4,Yes,10
PERF0009328,EMP04664,2025-H2,5,3.77,75,34,Yes,5
PERF0009329,EMP04665,2025-H1,5,2.78,90,25,Yes,12
PERF0009330,EMP04665,2025-H2,2,3.86,100,55,No,5
PERF0009331,EMP04666,2025-H1,2,3.47,62,25,Yes,8
PERF0009332,EMP04666,2025-H2,4,4.15,60,9,No,12
PERF0009333,EMP04667,2025-H1,5,2.56,100,48,No,5
PERF0009334,EMP04667,2025-H2,5,2.7,62,44,Yes,15
PERF0009335,EMP04668,2025-H1,4,3.13,73,9,No,10
PERF0009336,EMP04668,2025-H2,3,4.65,77,4,No,15
PERF0009337,EMP04669,2025-H1,2,4.44,75,57,Yes,15
PERF0009338,EMP04669,2025-H2,3,3.78,89,59,No,0
PERF0009339,EMP04670,2025-H1,5,4.93,80,54,No,0
PERF0009340,EMP04670,2025-H2,5,4.59,75,13,No,5
PERF0009341,EMP04671,2025-H1,5,4.3,73,12,Yes,12
PERF0009342,EMP04671,2025-H2,4,4.09,97,1,Yes,12
PERF0009343,EMP04672,2025-H1,2,4.83,81,9,No,10
PERF0009344,EMP04672,2025-H2,4,3.77,63,55,No,15
PERF0009345,EMP04673,2025-H1,4,3.22,64,6,Yes,8
PERF0009346,EMP04673,2025-H2,2,3.81,94,30,No,8
PERF0009347,EMP04674,2025-H1,5,4.08,65,53,Yes,12
PERF0009348,EMP04674,2025-H2,4,2.8,64,3,No,15
PERF0009349,EMP04675,2025-H1,2,3.41,77,46,No,12
PERF0009350,EMP04675,2025-H2,2,3.9,67,60,Yes,0
PERF0009351,EMP04676,2025-H1,4,4.56,96,21,Yes,5
PERF0009352,EMP04676,2025-H2,5,2.74,62,5,No,0
PERF0009353,EMP04677,2025-H1,3,2.85,74,12,No,0
PERF0009354,EMP04677,2025-H2,4,3.19,91,16,No,15
PERF0009355,EMP04678,2025-H1,5,3.66,65,30,No,5
PERF0009356,EMP04678,2025-H2,4,4.1,71,19,No,10
PERF0009357,EMP04679,2025-H1,2,2.85,76,44,No,12
PERF0009358,EMP04679,2025-H2,3,2.5,67,22,No,5
PERF0009359,EMP04680,2025-H1,3,4.52,70,2,No,12
PERF0009360,EMP04680,2025-H2,4,3.25,68,34,No,10
PERF0009361,EMP04681,2025-H1,2,2.68,71,59,Yes,10
PERF0009362,EMP04681,2025-H2,3,3.16,94,24,Yes,10
PERF0009363,EMP04682,2025-H1,2,3.35,77,58,No,5
PERF0009364,EMP04682,2025-H2,3,4.91,74,26,No,8
PERF0009365,EMP04683,2025-H1,3,3.64,80,48,No,10
PERF0009366,EMP04683,2025-H2,5,3.48,69,13,Yes,15
PERF0009367,EMP04684,2025-H1,3,3.06,64,9,Yes,10
PERF0009368,EMP04684,2025-H2,3,4.34,72,55,No,12
PERF0009369,EMP04685,2025-H1,5,3.88,95,46,No,12
PERF0009370,EMP04685,2025-H2,4,3.82,77,37,Yes,12
PERF0009371,EMP04686,2025-H1,3,2.53,65,23,Yes,0
PERF0009372,EMP04686,2025-H2,4,4.79,87,11,Yes,12
PERF0009373,EMP04687,2025-H1,2,3.45,60,4,Yes,15
PERF0009374,EMP04687,2025-H2,3,3.86,99,32,Yes,10
PERF0009375,EMP04688,2025-H1,2,5.0,91,1,No,8
PERF0009376,EMP04688,2025-H2,2,4.03,76,9,No,8
PERF0009377,EMP04689,2025-H1,2,4.24,98,16,No,0
PERF0009378,EMP04689,2025-H2,4,4.58,72,53,Yes,5
PERF0009379,EMP04690,2025-H1,3,3.76,77,42,Yes,15
PERF0009380,EMP04690,2025-H2,5,2.97,89,41,Yes,15
PERF0009381,EMP04691,2025-H1,5,4.23,95,21,No,5
PERF0009382,EMP04691,2025-H2,5,2.99,61,14,No,12
PERF0009383,EMP04692,2025-H1,4,4.51,87,6,No,0
PERF0009384,EMP04692,2025-H2,5,3.44,93,39,No,15
PERF0009385,EMP04693,2025-H1,4,4.0,65,24,Yes,10
PERF0009386,EMP04693,2025-H2,5,3.05,82,54,Yes,10
PERF0009387,EMP04694,2025-H1,3,4.31,69,25,Yes,12
PERF0009388,EMP04694,2025-H2,4,4.61,82,41,No,0
PERF0009389,EMP04695,2025-H1,2,2.77,69,58,Yes,12
PERF0009390,EMP04695,2025-H2,5,4.09,80,39,No,10
PERF0009391,EMP04696,2025-H1,4,4.14,81,6,Yes,10
PERF0009392,EMP04696,2025-H2,3,4.01,77,50,No,12
PERF0009393,EMP04697,2025-H1,3,3.65,84,19,No,5
PERF0009394,EMP04697,2025-H2,5,3.01,89,41,No,12
PERF0009395,EMP04698,2025-H1,5,4.58,63,28,Yes,12
PERF0009396,EMP04698,2025-H2,5,4.76,85,46,No,15
PERF0009397,EMP04699,2025-H1,4,4.17,81,43,No,8
PERF0009398,EMP04699,2025-H2,4,3.76,63,3,Yes,12
PERF0009399,EMP04700,2025-H1,3,3.37,62,53,No,8
PERF0009400,EMP04700,2025-H2,5,3.14,66,25,Yes,10
PERF0009401,EMP04701,2025-H1,5,3.88,92,48,No,5
PERF0009402,EMP04701,2025-H2,4,4.36,96,12,Yes,12
PERF0009403,EMP04702,2025-H1,4,4.84,84,5,No,10
PERF0009404,EMP04702,2025-H2,4,5.0,90,52,Yes,15
PERF0009405,EMP04703,2025-H1,2,4.92,74,1,No,12
PERF0009406,EMP04703,2025-H2,4,2.77,67,5,No,0
PERF0009407,EMP04704,2025-H1,3,3.39,78,36,No,12
PERF0009408,EMP04704,2025-H2,2,3.99,96,42,Yes,15
PERF0009409,EMP04705,2025-H1,4,3.05,86,48,No,12
PERF0009410,EMP04705,2025-H2,5,4.33,72,33,Yes,8
PERF0009411,EMP04706,2025-H1,3,3.88,77,41,No,15
PERF0009412,EMP04706,2025-H2,5,4.69,85,27,No,15
PERF0009413,EMP04707,2025-H1,5,3.81,96,7,Yes,10
PERF0009414,EMP04707,2025-H2,5,4.8,63,52,Yes,8
PERF0009415,EMP04708,2025-H1,4,3.73,96,31,No,0
PERF0009416,EMP04708,2025-H2,3,3.09,99,46,No,0
PERF0009417,EMP04709,2025-H1,4,4.61,99,47,No,12
PERF0009418,EMP04709,2025-H2,5,3.88,75,28,Yes,12
PERF0009419,EMP04710,2025-H1,4,3.54,82,18,Yes,12
PERF0009420,EMP04710,2025-H2,4,4.83,94,19,Yes,10
PERF0009421,EMP04711,2025-H1,5,2.74,77,4,No,5
PERF0009422,EMP04711,2025-H2,2,3.1,62,31,No,8
PERF0009423,EMP04712,2025-H1,5,4.36,63,23,Yes,8
PERF0009424,EMP04712,2025-H2,5,2.58,96,7,Yes,5
PERF0009425,EMP04713,2025-H1,5,2.75,94,14,No,8
PERF0009426,EMP04713,2025-H2,3,2.9,63,15,Yes,5
PERF0009427,EMP04714,2025-H1,3,3.7,89,23,No,15
PERF0009428,EMP04714,2025-H2,2,2.91,78,22,No,12
PERF0009429,EMP04715,2025-H1,4,3.26,97,24,Yes,8
PERF0009430,EMP04715,2025-H2,5,4.23,87,44,Yes,12
PERF0009431,EMP04716,2025-H1,2,4.97,88,58,No,8
PERF0009432,EMP04716,2025-H2,3,4.26,97,55,Yes,12
PERF0009433,EMP04717,2025-H1,4,3.11,76,56,No,15
PERF0009434,EMP04717,2025-H2,4,2.66,60,45,No,12
PERF0009435,EMP04718,2025-H1,2,4.77,71,55,No,5
PERF0009436,EMP04718,2025-H2,2,3.3,82,55,Yes,12
PERF0009437,EMP04719,2025-H1,3,4.62,63,14,Yes,5
PERF0009438,EMP04719,2025-H2,2,3.85,78,43,No,15
PERF0009439,EMP04720,2025-H1,2,2.85,81,32,No,15
PERF0009440,EMP04720,2025-H2,2,2.91,98,21,No,10
PERF0009441,EMP04721,2025-H1,5,4.35,70,37,No,15
PERF0009442,EMP04721,2025-H2,3,4.27,79,60,Yes,5
PERF0009443,EMP04722,2025-H1,5,4.45,75,4,Yes,5
PERF0009444,EMP04722,2025-H2,3,2.65,91,47,Yes,10
PERF0009445,EMP04723,2025-H1,5,4.0,67,22,No,0
PERF0009446,EMP04723,2025-H2,2,4.69,98,3,No,15
PERF0009447,EMP04724,2025-H1,3,3.97,100,48,Yes,8
PERF0009448,EMP04724,2025-H2,2,3.34,73,28,No,12
PERF0009449,EMP04725,2025-H1,5,4.91,97,12,No,15
PERF0009450,EMP04725,2025-H2,3,4.66,96,46,Yes,15
PERF0009451,EMP04726,2025-H1,2,4.42,97,19,No,8
PERF0009452,EMP04726,2025-H2,2,4.54,79,44,No,15
PERF0009453,EMP04727,2025-H1,2,3.1,76,11,No,8
PERF0009454,EMP04727,2025-H2,2,4.83,65,10,Yes,5
PERF0009455,EMP04728,2025-H1,2,2.94,91,54,Yes,0
PERF0009456,EMP04728,2025-H2,4,4.76,81,56,Yes,0
PERF0009457,EMP04729,2025-H1,3,4.51,91,31,No,15
PERF0009458,EMP04729,2025-H2,2,3.49,93,9,Yes,0
PERF0009459,EMP04730,2025-H1,3,3.41,75,18,No,0
PERF0009460,EMP04730,2025-H2,2,2.76,90,37,No,5
PERF0009461,EMP04731,2025-H1,3,3.84,97,25,Yes,0
PERF0009462,EMP04731,2025-H2,4,2.52,91,46,Yes,15
PERF0009463,EMP04732,2025-H1,4,2.66,84,46,No,0
PERF0009464,EMP04732,2025-H2,4,4.72,66,33,Yes,15
PERF0009465,EMP04733,2025-H1,3,4.67,96,58,Yes,5
PERF0009466,EMP04733,2025-H2,2,2.68,73,11,Yes,5
PERF0009467,EMP04734,2025-H1,2,4.49,61,4,No,10
PERF0009468,EMP04734,2025-H2,2,3.04,64,35,Yes,8
PERF0009469,EMP04735,2025-H1,5,3.61,61,42,Yes,5
PERF0009470,EMP04735,2025-H2,5,4.44,68,54,No,5
PERF0009471,EMP04736,2025-H1,4,4.83,76,3,Yes,0
PERF0009472,EMP04736,2025-H2,5,4.84,79,32,No,5
PERF0009473,EMP04737,2025-H1,5,3.1,96,8,Yes,5
PERF0009474,EMP04737,2025-H2,3,3.09,85,37,No,5
PERF0009475,EMP04738,2025-H1,5,3.5,81,3,No,10
PERF0009476,EMP04738,2025-H2,5,4.34,92,12,Yes,15
PERF0009477,EMP04739,2025-H1,5,3.5,68,15,Yes,10
PERF0009478,EMP04739,2025-H2,3,4.36,91,54,Yes,8
PERF0009479,EMP04740,2025-H1,2,2.64,91,21,Yes,0
PERF0009480,EMP04740,2025-H2,4,4.92,78,8,Yes,0
PERF0009481,EMP04741,2025-H1,2,4.53,100,21,No,5
PERF0009482,EMP04741,2025-H2,5,3.21,63,26,Yes,10
PERF0009483,EMP04742,2025-H1,5,4.85,81,6,Yes,10
PERF0009484,EMP04742,2025-H2,2,3.1,65,57,Yes,8
PERF0009485,EMP04743,2025-H1,5,3.56,62,19,Yes,12
PERF0009486,EMP04743,2025-H2,2,2.65,83,33,No,8
PERF0009487,EMP04744,2025-H1,2,2.65,61,59,Yes,15
PERF0009488,EMP04744,2025-H2,4,2.8,77,35,Yes,15
PERF0009489,EMP04745,2025-H1,5,3.49,66,0,Yes,12
PERF0009490,EMP04745,2025-H2,2,3.71,67,55,Yes,12
PERF0009491,EMP04746,2025-H1,5,4.04,61,60,No,12
PERF0009492,EMP04746,2025-H2,4,3.99,88,58,No,5
PERF0009493,EMP04747,2025-H1,4,4.0,64,50,No,12
PERF0009494,EMP04747,2025-H2,2,4.93,69,38,No,5
PERF0009495,EMP04748,2025-H1,3,3.9,87,22,No,15
PERF0009496,EMP04748,2025-H2,5,3.47,68,2,Yes,8
PERF0009497,EMP04749,2025-H1,2,4.26,93,13,No,12
PERF0009498,EMP04749,2025-H2,3,4.81,78,29,Yes,15
PERF0009499,EMP04750,2025-H1,4,4.84,96,58,No,10
PERF0009500,EMP04750,2025-H2,5,3.48,89,51,No,10
PERF0009501,EMP04751,2025-H1,5,4.34,100,38,Yes,15
PERF0009502,EMP04751,2025-H2,2,3.08,61,48,No,10
PERF0009503,EMP04752,2025-H1,3,4.27,61,56,No,5
PERF0009504,EMP04752,2025-H2,2,3.52,63,1,Yes,8
PERF0009505,EMP04753,2025-H1,4,4.48,85,39,Yes,8
PERF0009506,EMP04753,2025-H2,3,4.04,71,49,Yes,8
PERF0009507,EMP04754,2025-H1,5,4.21,71,5,No,0
PERF0009508,EMP04754,2025-H2,3,4.24,64,26,No,5
PERF0009509,EMP04755,2025-H1,5,4.78,83,50,No,0
PERF0009510,EMP04755,2025-H2,2,4.63,77,44,No,10
PERF0009511,EMP04756,2025-H1,3,4.07,63,31,No,10
PERF0009512,EMP04756,2025-H2,2,2.55,90,20,Yes,5
PERF0009513,EMP04757,2025-H1,5,3.93,67,52,Yes,15
PERF0009514,EMP04757,2025-H2,4,3.11,98,55,No,10
PERF0009515,EMP04758,2025-H1,5,4.37,80,59,No,5
PERF0009516,EMP04758,2025-H2,4,2.94,100,55,No,8
PERF0009517,EMP04759,2025-H1,3,3.66,75,19,Yes,5
PERF0009518,EMP04759,2025-H2,2,4.8,100,25,No,15
PERF0009519,EMP04760,2025-H1,4,3.99,89,49,Yes,10
PERF0009520,EMP04760,2025-H2,3,3.43,67,2,Yes,5
PERF0009521,EMP04761,2025-H1,2,4.1,83,3,No,5
PERF0009522,EMP04761,2025-H2,3,3.35,72,28,Yes,12
PERF0009523,EMP04762,2025-H1,2,4.99,82,18,Yes,12
PERF0009524,EMP04762,2025-H2,2,4.86,96,27,No,12
PERF0009525,EMP04763,2025-H1,5,3.88,97,42,No,0
PERF0009526,EMP04763,2025-H2,5,2.64,85,23,No,12
PERF0009527,EMP04764,2025-H1,5,4.26,71,36,Yes,10
PERF0009528,EMP04764,2025-H2,4,3.07,67,33,Yes,8
PERF0009529,EMP04765,2025-H1,3,4.73,75,55,No,15
PERF0009530,EMP04765,2025-H2,3,4.55,80,11,Yes,12
PERF0009531,EMP04766,2025-H1,5,2.86,94,20,No,15
PERF0009532,EMP04766,2025-H2,4,3.9,86,59,No,8
PERF0009533,EMP04767,2025-H1,2,4.27,89,38,Yes,5
PERF0009534,EMP04767,2025-H2,4,4.41,82,33,Yes,8
PERF0009535,EMP04768,2025-H1,4,3.21,65,31,Yes,10
PERF0009536,EMP04768,2025-H2,4,3.13,84,54,Yes,10
PERF0009537,EMP04769,2025-H1,4,2.74,78,54,No,10
PERF0009538,EMP04769,2025-H2,5,4.79,84,34,Yes,0
PERF0009539,EMP04770,2025-H1,4,4.56,65,58,Yes,10
PERF0009540,EMP04770,2025-H2,2,3.58,86,36,No,8
PERF0009541,EMP04771,2025-H1,4,4.57,96,5,No,5
PERF0009542,EMP04771,2025-H2,2,2.55,86,34,No,8
PERF0009543,EMP04772,2025-H1,5,2.72,73,15,No,15
PERF0009544,EMP04772,2025-H2,2,3.81,81,20,No,15
PERF0009545,EMP04773,2025-H1,5,2.94,60,47,Yes,15
PERF0009546,EMP04773,2025-H2,5,4.4,93,9,Yes,10
PERF0009547,EMP04774,2025-H1,5,3.91,83,1,Yes,8
PERF0009548,EMP04774,2025-H2,2,2.53,62,40,No,10
PERF0009549,EMP04775,2025-H1,3,4.91,71,56,Yes,0
PERF0009550,EMP04775,2025-H2,3,3.94,64,1,Yes,8
PERF0009551,EMP04776,2025-H1,2,3.82,80,42,Yes,10
PERF0009552,EMP04776,2025-H2,3,2.67,93,36,Yes,15
PERF0009553,EMP04777,2025-H1,2,4.33,95,19,No,15
PERF0009554,EMP04777,2025-H2,5,4.47,89,39,Yes,10
PERF0009555,EMP04778,2025-H1,4,2.95,95,16,No,12
PERF0009556,EMP04778,2025-H2,4,3.55,98,56,Yes,8
PERF0009557,EMP04779,2025-H1,4,4.86,87,10,No,10
PERF0009558,EMP04779,2025-H2,2,4.11,89,18,No,0
PERF0009559,EMP04780,2025-H1,2,4.89,71,30,Yes,10
PERF0009560,EMP04780,2025-H2,5,2.7,93,24,No,0
PERF0009561,EMP04781,2025-H1,5,4.51,67,45,Yes,8
PERF0009562,EMP04781,2025-H2,3,3.36,94,41,Yes,5
PERF0009563,EMP04782,2025-H1,2,4.18,92,16,No,12
PERF0009564,EMP04782,2025-H2,5,3.03,74,20,No,0
PERF0009565,EMP04783,2025-H1,2,4.52,83,39,Yes,15
PERF0009566,EMP04783,2025-H2,2,4.87,82,21,Yes,12
PERF0009567,EMP04784,2025-H1,3,4.84,60,49,No,15
PERF0009568,EMP04784,2025-H2,5,4.08,97,57,No,8
PERF0009569,EMP04785,2025-H1,2,4.35,68,10,Yes,0
PERF0009570,EMP04785,2025-H2,2,3.86,87,10,Yes,12
PERF0009571,EMP04786,2025-H1,3,4.56,65,50,No,0
PERF0009572,EMP04786,2025-H2,4,4.62,68,47,No,8
PERF0009573,EMP04787,2025-H1,5,3.48,79,58,Yes,12
PERF0009574,EMP04787,2025-H2,3,4.1,69,33,Yes,0
PERF0009575,EMP04788,2025-H1,2,4.5,70,48,Yes,5
PERF0009576,EMP04788,2025-H2,4,3.56,72,42,Yes,12
PERF0009577,EMP04789,2025-H1,2,4.35,93,46,Yes,5
PERF0009578,EMP04789,2025-H2,2,4.3,98,18,Yes,12
PERF0009579,EMP04790,2025-H1,2,3.1,79,54,No,12
PERF0009580,EMP04790,2025-H2,2,2.77,73,33,Yes,8
PERF0009581,EMP04791,2025-H1,4,3.51,70,44,Yes,8
PERF0009582,EMP04791,2025-H2,2,4.9,84,42,No,5
PERF0009583,EMP04792,2025-H1,5,4.23,65,7,Yes,8
PERF0009584,EMP04792,2025-H2,5,3.0,78,49,Yes,0
PERF0009585,EMP04793,2025-H1,2,3.48,100,20,No,15
PERF0009586,EMP04793,2025-H2,2,2.52,82,12,Yes,12
PERF0009587,EMP04794,2025-H1,2,4.31,60,51,Yes,5
PERF0009588,EMP04794,2025-H2,5,4.04,83,43,Yes,12
PERF0009589,EMP04795,2025-H1,2,3.24,74,54,No,5
PERF0009590,EMP04795,2025-H2,3,4.45,87,21,No,15
PERF0009591,EMP04796,2025-H1,3,4.46,65,27,Yes,12
PERF0009592,EMP04796,2025-H2,3,3.7,90,6,Yes,5
PERF0009593,EMP04797,2025-H1,2,4.21,83,43,Yes,0
PERF0009594,EMP04797,2025-H2,5,3.23,82,3,Yes,10
PERF0009595,EMP04798,2025-H1,4,4.23,96,35,Yes,0
PERF0009596,EMP04798,2025-H2,2,3.67,65,53,No,8
PERF0009597,EMP04799,2025-H1,4,2.62,91,13,No,8
PERF0009598,EMP04799,2025-H2,5,4.62,68,57,No,5
PERF0009599,EMP04800,2025-H1,4,3.65,82,52,No,5
PERF0009600,EMP04800,2025-H2,3,4.78,78,3,Yes,10
PERF0009601,EMP04801,2025-H1,5,4.73,67,34,No,12
PERF0009602,EMP04801,2025-H2,4,4.49,89,23,No,8
PERF0009603,EMP04802,2025-H1,2,3.29,82,46,No,0
PERF0009604,EMP04802,2025-H2,5,4.35,79,8,Yes,12
PERF0009605,EMP04803,2025-H1,2,3.83,71,41,Yes,15
PERF0009606,EMP04803,2025-H2,3,3.43,67,31,No,15
PERF0009607,EMP04804,2025-H1,3,4.4,94,35,Yes,12
PERF0009608,EMP04804,2025-H2,2,4.71,90,54,No,5
PERF0009609,EMP04805,2025-H1,4,4.36,87,55,No,10
PERF0009610,EMP04805,2025-H2,3,4.61,93,59,Yes,15
PERF0009611,EMP04806,2025-H1,2,3.45,71,43,No,15
PERF0009612,EMP04806,2025-H2,4,3.27,68,45,Yes,8
PERF0009613,EMP04807,2025-H1,4,2.76,93,30,No,8
PERF0009614,EMP04807,2025-H2,5,4.94,94,58,Yes,12
PERF0009615,EMP04808,2025-H1,4,3.63,65,35,Yes,5
PERF0009616,EMP04808,2025-H2,5,4.53,93,15,No,15
PERF0009617,EMP04809,2025-H1,3,3.06,61,4,No,15
PERF0009618,EMP04809,2025-H2,3,4.96,75,4,No,8
PERF0009619,EMP04810,2025-H1,3,4.93,93,20,Yes,5
PERF0009620,EMP04810,2025-H2,5,2.59,91,22,Yes,5
PERF0009621,EMP04811,2025-H1,2,3.6,88,45,Yes,5
PERF0009622,EMP04811,2025-H2,5,3.22,75,60,No,12
PERF0009623,EMP04812,2025-H1,5,4.98,63,15,No,8
PERF0009624,EMP04812,2025-H2,5,3.87,69,50,Yes,8
PERF0009625,EMP04813,2025-H1,2,3.02,74,47,Yes,0
PERF0009626,EMP04813,2025-H2,4,4.14,89,37,Yes,15
PERF0009627,EMP04814,2025-H1,3,3.78,90,30,No,5
PERF0009628,EMP04814,2025-H2,5,4.15,83,20,Yes,10
PERF0009629,EMP04815,2025-H1,2,3.83,82,4,No,8
PERF0009630,EMP04815,2025-H2,4,4.19,68,31,No,8
PERF0009631,EMP04816,2025-H1,5,3.37,90,1,Yes,8
PERF0009632,EMP04816,2025-H2,2,4.99,65,21,No,12
PERF0009633,EMP04817,2025-H1,5,2.98,60,3,No,15
PERF0009634,EMP04817,2025-H2,2,3.1,95,60,No,5
PERF0009635,EMP04818,2025-H1,4,4.96,61,10,Yes,10
PERF0009636,EMP04818,2025-H2,2,4.52,89,39,No,15
PERF0009637,EMP04819,2025-H1,2,4.34,66,31,No,10
PERF0009638,EMP04819,2025-H2,3,2.77,93,18,Yes,0
PERF0009639,EMP04820,2025-H1,2,2.55,68,11,Yes,15
PERF0009640,EMP04820,2025-H2,4,3.27,100,9,No,15
PERF0009641,EMP04821,2025-H1,5,3.88,79,56,No,15
PERF0009642,EMP04821,2025-H2,4,4.15,63,7,Yes,8
PERF0009643,EMP04822,2025-H1,2,3.96,96,28,No,12
PERF0009644,EMP04822,2025-H2,3,3.48,64,42,Yes,10
PERF0009645,EMP04823,2025-H1,4,4.54,97,27,No,8
