attrition_id,employee_id,department,tenure_years,performance_status,attrition_risk,risk_score,exit_status
ATTR0004139,EMP04139,HR,10,Average,Low,42,Resigned
ATTR0004140,EMP04140,IT,1,Good,High,96,Resigned
ATTR0004141,EMP04141,Finance,1,Good,Medium,56,Active
ATTR0004142,EMP04142,HR,3,Poor,Medium,61,Active
ATTR0004143,EMP04143,HR,8,Good,Low,33,Active
ATTR0004144,EMP04144,Finance,6,Poor,Low,24,Resigned
ATTR0004145,EMP04145,Marketing,3,Average,High,98,Active
ATTR0004146,EMP04146,IT,10,Average,Low,27,Active
ATTR0004147,EMP04147,Sales,9,Good,Low,28,Active
ATTR0004148,EMP04148,Finance,3,Average,High,76,Active
ATTR0004149,EMP04149,IT,4,Average,High,77,Active
ATTR0004150,EMP04150,HR,5,Poor,Medium,58,Active
ATTR0004151,EMP04151,Marketing,1,Good,High,100,Active
ATTR0004152,EMP04152,Finance,1,Excellent,Low,40,Active
ATTR0004153,EMP04153,Sales,0,Excellent,Medium,70,Active
ATTR0004154,EMP04154,HR,8,Average,High,94,Active
ATTR0004155,EMP04155,Sales,11,Average,Low,44,Active
ATTR0004156,EMP04156,Sales,2,Good,Medium,59,Active
ATTR0004157,EMP04157,IT,4,Average,High,82,Active
ATTR0004158,EMP04158,IT,1,Poor,Low,41,Active
ATTR0004159,EMP04159,IT,7,Excellent,Low,26,Active
ATTR0004160,EMP04160,Finance,7,Poor,Medium,57,Active
ATTR0004161,EMP04161,IT,3,Average,High,99,Active
ATTR0004162,EMP04162,HR,10,Good,High,81,Active
ATTR0004163,EMP04163,IT,5,Good,Medium,74,Active
ATTR0004164,EMP04164,Operations,7,Excellent,High,89,Active
ATTR0004165,EMP04165,Sales,10,Poor,Medium,52,Resigned
ATTR0004166,EMP04166,IT,2,Average,High,99,Active
ATTR0004167,EMP04167,Operations,5,Poor,Low,31,Active
ATTR0004168,EMP04168,Finance,10,Excellent,High,93,Active
ATTR0004169,EMP04169,HR,7,Poor,Medium,65,Resigned
ATTR0004170,EMP04170,Operations,3,Average,Medium,70,Resigned
ATTR0004171,EMP04171,HR,1,Excellent,Low,44,Active
ATTR0004172,EMP04172,Finance,4,Poor,High,80,Resigned
ATTR0004173,EMP04173,Operations,7,Good,Low,25,Active
ATTR0004174,EMP04174,HR,5,Excellent,Low,27,Active
ATTR0004175,EMP04175,Finance,6,Poor,Low,24,Active
ATTR0004176,EMP04176,Operations,9,Average,Medium,59,Active
ATTR0004177,EMP04177,Sales,10,Poor,High,85,Active
ATTR0004178,EMP04178,Finance,3,Good,High,83,Active
ATTR0004179,EMP04179,Finance,4,Poor,Low,26,Active
ATTR0004180,EMP04180,Operations,8,Good,Low,29,Active
ATTR0004181,EMP04181,Marketing,2,Average,Medium,70,Active
ATTR0004182,EMP04182,Operations,4,Poor,Low,31,Resigned
ATTR0004183,EMP04183,HR,5,Poor,Low,24,Active
ATTR0004184,EMP04184,Finance,8,Good,Medium,53,Active
ATTR0004185,EMP04185,Marketing,4,Average,Low,24,Active
ATTR0004186,EMP04186,Finance,4,Excellent,Low,22,Active
ATTR0004187,EMP04187,HR,6,Poor,Low,49,Active
ATTR0004188,EMP04188,HR,9,Poor,Medium,68,Active
ATTR0004189,EMP04189,Marketing,5,Excellent,Low,26,Active
ATTR0004190,EMP04190,Operations,3,Good,Low,49,Active
ATTR0004191,EMP04191,Operations,10,Good,Medium,65,Active
ATTR0004192,EMP04192,Marketing,7,Good,Low,27,Resigned
ATTR0004193,EMP04193,Operations,11,Good,Medium,60,Resigned
ATTR0004194,EMP04194,Finance,4,Average,Medium,59,Active
ATTR0004195,EMP04195,Sales,4,Good,Medium,63,Active
ATTR0004196,EMP04196,Marketing,2,Average,Medium,66,Active
ATTR0004197,EMP04197,Finance,8,Poor,High,77,Active
ATTR0004198,EMP04198,Operations,1,Good,Medium,73,Active
ATTR0004199,EMP04199,Sales,6,Poor,Low,20,Active
ATTR0004200,EMP04200,Finance,6,Excellent,Low,36,Active
ATTR0004201,EMP04201,IT,7,Poor,Medium,63,Active
ATTR0004202,EMP04202,HR,4,Excellent,High,91,Active
ATTR0004203,EMP04203,IT,7,Poor,High,88,Active
ATTR0004204,EMP04204,IT,7,Excellent,Medium,52,Active
ATTR0004205,EMP04205,HR,7,Good,High,89,Active
ATTR0004206,EMP04206,Sales,10,Good,Medium,72,Active
ATTR0004207,EMP04207,Finance,10,Poor,Low,30,Active
ATTR0004208,EMP04208,Operations,1,Good,Low,31,Resigned
ATTR0004209,EMP04209,Marketing,10,Excellent,Medium,68,Active
ATTR0004210,EMP04210,Finance,4,Excellent,High,79,Active
ATTR0004211,EMP04211,Marketing,11,Poor,High,78,Active
ATTR0004212,EMP04212,IT,2,Excellent,Low,28,Active
ATTR0004213,EMP04213,Operations,1,Average,Low,40,Active
ATTR0004214,EMP04214,Marketing,10,Good,Low,26,Active
ATTR0004215,EMP04215,IT,7,Poor,Medium,67,Active
ATTR0004216,EMP04216,IT,6,Average,High,96,Active
ATTR0004217,EMP04217,HR,10,Average,High,77,Active
ATTR0004218,EMP04218,Marketing,7,Good,High,100,Active
ATTR0004219,EMP04219,Marketing,2,Poor,High,99,Active
ATTR0004220,EMP04220,IT,10,Good,Low,47,Resigned
ATTR0004221,EMP04221,Finance,3,Excellent,Low,49,Active
ATTR0004222,EMP04222,IT,3,Poor,High,90,Active
ATTR0004223,EMP04223,HR,3,Average,Low,42,Active
ATTR0004224,EMP04224,Operations,10,Good,Low,32,Active
ATTR0004225,EMP04225,Marketing,2,Poor,Low,30,Active
ATTR0004226,EMP04226,IT,1,Good,Medium,66,Active
ATTR0004227,EMP04227,Finance,1,Poor,Medium,68,Active
ATTR0004228,EMP04228,HR,8,Excellent,Medium,59,Active
ATTR0004229,EMP04229,HR,8,Average,Low,27,Active
ATTR0004230,EMP04230,HR,9,Good,Medium,56,Active
ATTR0004231,EMP04231,Marketing,9,Poor,Low,38,Active
ATTR0004232,EMP04232,Operations,11,Good,Low,48,Active
ATTR0004233,EMP04233,Operations,8,Good,High,100,Active
ATTR0004234,EMP04234,Finance,8,Poor,Low,43,Active
ATTR0004235,EMP04235,Marketing,1,Excellent,Low,34,Active
ATTR0004236,EMP04236,Operations,9,Excellent,Medium,55,Active
ATTR0004237,EMP04237,Finance,11,Average,High,86,Active
ATTR0004238,EMP04238,Operations,8,Good,Low,26,Resigned
ATTR0004239,EMP04239,HR,8,Good,Low,21,Active
ATTR0004240,EMP04240,Marketing,4,Good,High,79,Resigned
ATTR0004241,EMP04241,Sales,2,Excellent,Medium,52,Resigned
ATTR0004242,EMP04242,Marketing,9,Average,High,87,Active
ATTR0004243,EMP04243,Sales,11,Average,Low,25,Resigned
ATTR0004244,EMP04244,Marketing,8,Good,High,85,Resigned
ATTR0004245,EMP04245,Marketing,11,Poor,Low,44,Resigned
ATTR0004246,EMP04246,Marketing,5,Poor,Low,41,Resigned
ATTR0004247,EMP04247,IT,5,Excellent,Low,45,Active
ATTR0004248,EMP04248,Finance,9,Average,Low,21,Active
ATTR0004249,EMP04249,Marketing,2,Average,High,85,Active
ATTR0004250,EMP04250,Sales,3,Average,Medium,57,Active
ATTR0004251,EMP04251,HR,0,Excellent,High,99,Active
ATTR0004252,EMP04252,Marketing,6,Good,High,92,Active
ATTR0004253,EMP04253,HR,3,Excellent,High,78,Active
ATTR0004254,EMP04254,Marketing,10,Average,Medium,72,Resigned
ATTR0004255,EMP04255,Marketing,1,Poor,High,92,Active
ATTR0004256,EMP04256,HR,1,Poor,Medium,53,Resigned
ATTR0004257,EMP04257,Sales,7,Good,Low,24,Resigned
ATTR0004258,EMP04258,IT,2,Average,High,96,Active
ATTR0004259,EMP04259,HR,9,Average,Low,40,Active
ATTR0004260,EMP04260,IT,3,Excellent,High,80,Active
ATTR0004261,EMP04261,Marketing,8,Poor,Low,43,Active
ATTR0004262,EMP04262,Operations,0,Good,Medium,57,Active
ATTR0004263,EMP04263,Finance,7,Excellent,Low,22,Active
ATTR0004264,EMP04264,HR,2,Good,Low,28,Active
ATTR0004265,EMP04265,Finance,2,Excellent,Medium,64,Active
ATTR0004266,EMP04266,Marketing,8,Average,Medium,52,Active
ATTR0004267,EMP04267,Marketing,2,Poor,Low,23,Active
ATTR0004268,EMP04268,Marketing,1,Average,Medium,52,Active
ATTR0004269,EMP04269,Operations,4,Excellent,High,83,Active
ATTR0004270,EMP04270,Operations,5,Poor,Medium,55,Active
ATTR0004271,EMP04271,Marketing,3,Excellent,High,94,Active
ATTR0004272,EMP04272,Operations,5,Poor,High,100,Active
ATTR0004273,EMP04273,Finance,5,Poor,Low,44,Active
ATTR0004274,EMP04274,IT,5,Poor,Low,48,Active
ATTR0004275,EMP04275,HR,1,Good,High,88,Active
ATTR0004276,EMP04276,IT,1,Good,Medium,62,Active
ATTR0004277,EMP04277,IT,6,Poor,High,99,Active
ATTR0004278,EMP04278,Finance,8,Average,Low,38,Active
ATTR0004279,EMP04279,Finance,6,Good,Low,44,Active
ATTR0004280,EMP04280,HR,10,Good,Low,36,Active
ATTR0004281,EMP04281,Sales,6,Average,Low,48,Active
ATTR0004282,EMP04282,Sales,8,Average,Low,32,Active
ATTR0004283,EMP04283,Marketing,10,Poor,High,93,Active
ATTR0004284,EMP04284,Finance,1,Poor,Medium,62,Resigned
ATTR0004285,EMP04285,IT,3,Average,Medium,67,Active
ATTR0004286,EMP04286,Marketing,1,Excellent,Low,44,Active
ATTR0004287,EMP04287,IT,10,Poor,Medium,69,Active
ATTR0004288,EMP04288,Sales,5,Poor,High,75,Active
ATTR0004289,EMP04289,HR,11,Good,Medium,50,Active
ATTR0004290,EMP04290,Marketing,10,Excellent,High,79,Active
ATTR0004291,EMP04291,HR,1,Excellent,High,85,Active
ATTR0004292,EMP04292,Operations,6,Excellent,Medium,55,Active
ATTR0004293,EMP04293,HR,3,Average,Medium,60,Active
ATTR0004294,EMP04294,Operations,5,Good,Low,34,Active
ATTR0004295,EMP04295,Sales,7,Poor,Low,39,Active
ATTR0004296,EMP04296,Finance,11,Excellent,High,89,Active
ATTR0004297,EMP04297,Sales,6,Excellent,High,95,Active
ATTR0004298,EMP04298,Marketing,3,Poor,Medium,57,Active
ATTR0004299,EMP04299,Operations,3,Good,Low,45,Active
ATTR0004300,EMP04300,Operations,1,Poor,High,96,Active
ATTR0004301,EMP04301,HR,1,Average,High,76,Active
ATTR0004302,EMP04302,HR,5,Good,Low,40,Active
ATTR0004303,EMP04303,HR,11,Poor,Low,39,Active
ATTR0004304,EMP04304,Sales,4,Average,Low,42,Active
ATTR0004305,EMP04305,Finance,10,Good,High,80,Resigned
ATTR0004306,EMP04306,Marketing,11,Good,Low,41,Active
ATTR0004307,EMP04307,Finance,1,Poor,Medium,62,Active
ATTR0004308,EMP04308,Sales,10,Average,Medium,66,Active
ATTR0004309,EMP04309,Marketing,9,Poor,Low,25,Active
ATTR0004310,EMP04310,HR,8,Poor,Medium,57,Active
ATTR0004311,EMP04311,Finance,3,Excellent,Low,30,Resigned
ATTR0004312,EMP04312,Operations,1,Good,High,81,Resigned
ATTR0004313,EMP04313,Operations,8,Good,Low,37,Active
ATTR0004314,EMP04314,HR,2,Average,High,98,Active
ATTR0004315,EMP04315,Operations,3,Average,High,96,Active
ATTR0004316,EMP04316,Finance,5,Excellent,Low,43,Active
ATTR0004317,EMP04317,Marketing,6,Good,Low,31,Active
ATTR0004318,EMP04318,Finance,4,Average,High,98,Active
ATTR0004319,EMP04319,Finance,8,Good,Low,38,Active
ATTR0004320,EMP04320,Operations,8,Average,High,77,Active
ATTR0004321,EMP04321,Finance,5,Poor,Low,49,Active
ATTR0004322,EMP04322,Operations,1,Poor,Low,44,Active
ATTR0004323,EMP04323,Sales,1,Good,Medium,53,Active
ATTR0004324,EMP04324,Marketing,4,Good,Medium,56,Active
ATTR0004325,EMP04325,IT,7,Poor,Medium,71,Active
ATTR0004326,EMP04326,Marketing,4,Average,High,81,Active
ATTR0004327,EMP04327,Marketing,2,Excellent,Medium,51,Active
ATTR0004328,EMP04328,Operations,7,Excellent,Medium,51,Active
ATTR0004329,EMP04329,Marketing,10,Average,Low,30,Active
ATTR0004330,EMP04330,Operations,6,Poor,High,78,Resigned
ATTR0004331,EMP04331,IT,11,Poor,High,92,Active
ATTR0004332,EMP04332,Operations,2,Excellent,High,77,Resigned
ATTR0004333,EMP04333,HR,2,Average,High,76,Active
ATTR0004334,EMP04334,HR,10,Excellent,Medium,65,Active
ATTR0004335,EMP04335,Finance,5,Average,Medium,72,Active
ATTR0004336,EMP04336,Finance,7,Poor,Medium,74,Active
ATTR0004337,EMP04337,Sales,5,Excellent,Low,24,Resigned
ATTR0004338,EMP04338,Marketing,1,Excellent,Low,35,Active
ATTR0004339,EMP04339,Marketing,4,Excellent,Medium,62,Active
ATTR0004340,EMP04340,Marketing,2,Poor,High,94,Resigned
ATTR0004341,EMP04341,Operations,6,Excellent,Low,29,Active
ATTR0004342,EMP04342,IT,5,Excellent,Medium,50,Active
ATTR0004343,EMP04343,HR,5,Excellent,Low,35,Active
ATTR0004344,EMP04344,Operations,6,Average,High,83,Active
ATTR0004345,EMP04345,Sales,10,Average,Medium,56,Active
ATTR0004346,EMP04346,HR,3,Excellent,High,84,Active
ATTR0004347,EMP04347,Sales,4,Average,High,95,Active
ATTR0004348,EMP04348,Marketing,8,Average,High,81,Resigned
ATTR0004349,EMP04349,IT,8,Excellent,Low,30,Active
ATTR0004350,EMP04350,Marketing,10,Poor,Low,27,Active
ATTR0004351,EMP04351,Finance,9,Good,High,84,Active
ATTR0004352,EMP04352,HR,1,Excellent,High,86,Resigned
ATTR0004353,EMP04353,Sales,2,Excellent,Low,28,Active
ATTR0004354,EMP04354,IT,10,Poor,Low,35,Resigned
ATTR0004355,EMP04355,Finance,1,Poor,High,82,Active
ATTR0004356,EMP04356,IT,0,Good,Medium,69,Active
ATTR0004357,EMP04357,Marketing,0,Excellent,High,93,Resigned
ATTR0004358,EMP04358,Finance,3,Good,Low,40,Resigned
ATTR0004359,EMP04359,Operations,10,Average,Medium,56,Active
ATTR0004360,EMP04360,Sales,3,Poor,Low,23,Active
ATTR0004361,EMP04361,Sales,1,Average,High,86,Active
ATTR0004362,EMP04362,Sales,3,Poor,Medium,74,Active
ATTR0004363,EMP04363,Operations,3,Average,High,92,Active
ATTR0004364,EMP04364,Finance,8,Poor,Low,24,Active
ATTR0004365,EMP04365,Operations,10,Good,Medium,55,Resigned
ATTR0004366,EMP04366,HR,3,Good,Low,35,Resigned
ATTR0004367,EMP04367,IT,1,Poor,Medium,70,Resigned
ATTR0004368,EMP04368,Operations,0,Poor,Medium,65,Active
ATTR0004369,EMP04369,Finance,9,Good,High,77,Active
ATTR0004370,EMP04370,Sales,6,Poor,Low,24,Active
ATTR0004371,EMP04371,HR,5,Excellent,Medium,73,Active
ATTR0004372,EMP04372,IT,3,Excellent,High,85,Active
ATTR0004373,EMP04373,IT,6,Average,High,99,Active
ATTR0004374,EMP04374,Finance,5,Good,High,89,Active
ATTR0004375,EMP04375,Operations,3,Good,Low,42,Active
ATTR0004376,EMP04376,Marketing,6,Poor,High,83,Resigned
ATTR0004377,EMP04377,IT,0,Excellent,High,85,Resigned
ATTR0004378,EMP04378,Finance,5,Average,Medium,69,Active
ATTR0004379,EMP04379,IT,9,Good,Medium,51,Active
ATTR0004380,EMP04380,Finance,7,Poor,Low,48,Active
ATTR0004381,EMP04381,Sales,3,Poor,Low,34,Active
ATTR0004382,EMP04382,Finance,11,Average,Low,20,Active
ATTR0004383,EMP04383,Operations,0,Good,Medium,63,Active
ATTR0004384,EMP04384,Sales,6,Poor,High,94,Active
ATTR0004385,EMP04385,Operations,5,Poor,Medium,63,Active
ATTR0004386,EMP04386,Operations,1,Poor,Medium,59,Active
ATTR0004387,EMP04387,Sales,3,Good,Medium,74,Active
ATTR0004388,EMP04388,Sales,10,Good,High,80,Active
ATTR0004389,EMP04389,Operations,3,Good,High,81,Active
ATTR0004390,EMP04390,Finance,1,Poor,Low,22,Active
ATTR0004391,EMP04391,Operations,4,Average,Medium,67,Active
ATTR0004392,EMP04392,Marketing,2,Poor,Low,34,Active
ATTR0004393,EMP04393,Sales,1,Excellent,Medium,72,Active
ATTR0004394,EMP04394,Sales,4,Excellent,Low,31,Active
ATTR0004395,EMP04395,Sales,9,Excellent,Low,24,Active
ATTR0004396,EMP04396,IT,8,Good,Low,21,Active
ATTR0004397,EMP04397,HR,3,Excellent,Low,34,Active
ATTR0004398,EMP04398,IT,2,Excellent,Low,29,Active
ATTR0004399,EMP04399,Finance,11,Good,Medium,65,Active
ATTR0004400,EMP04400,Finance,8,Good,Medium,73,Active
ATTR0004401,EMP04401,HR,10,Good,Low,27,Active
ATTR0004402,EMP04402,Sales,9,Poor,High,90,Active
ATTR0004403,EMP04403,HR,5,Poor,Low,37,Active
ATTR0004404,EMP04404,IT,1,Excellent,Low,44,Resigned
ATTR0004405,EMP04405,Finance,1,Good,Low,42,Active
ATTR0004406,EMP04406,HR,9,Excellent,High,75,Active
ATTR0004407,EMP04407,Sales,10,Poor,High,100,Active
ATTR0004408,EMP04408,IT,1,Good,Medium,72,Active
ATTR0004409,EMP04409,HR,2,Excellent,High,84,Active
ATTR0004410,EMP04410,Sales,3,Good,Low,20,Active
ATTR0004411,EMP04411,Marketing,5,Poor,Low,43,Active
ATTR0004412,EMP04412,Sales,8,Average,High,81,Active
ATTR0004413,EMP04413,Operations,3,Poor,High,93,Active
ATTR0004414,EMP04414,HR,1,Excellent,Medium,70,Active
ATTR0004415,EMP04415,Finance,0,Good,Low,39,Active
ATTR0004416,EMP04416,Operations,1,Average,High,75,Active
ATTR0004417,EMP04417,Operations,2,Average,Medium,55,Active
ATTR0004418,EMP04418,Finance,2,Excellent,Low,34,Active
ATTR0004419,EMP04419,Sales,2,Average,Low,45,Active
ATTR0004420,EMP04420,Finance,9,Average,Low,45,Active
ATTR0004421,EMP04421,Sales,8,Excellent,Low,26,Active
ATTR0004422,EMP04422,Operations,6,Excellent,Medium,66,Resigned
ATTR0004423,EMP04423,Marketing,4,Poor,Low,34,Active
ATTR0004424,EMP04424,Operations,9,Excellent,Medium,65,Active
ATTR0004425,EMP04425,Marketing,3,Good,High,82,Active
ATTR0004426,EMP04426,Finance,2,Good,Low,28,Resigned
ATTR0004427,EMP04427,Operations,0,Poor,Medium,51,Active
ATTR0004428,EMP04428,Sales,8,Good,Low,40,Active
ATTR0004429,EMP04429,Sales,2,Poor,Medium,71,Resigned
ATTR0004430,EMP04430,HR,7,Poor,High,79,Active
ATTR0004431,EMP04431,HR,4,Poor,Low,37,Active
ATTR0004432,EMP04432,Finance,2,Excellent,High,75,Active
ATTR0004433,EMP04433,Operations,9,Average,Medium,72,Active
ATTR0004434,EMP04434,IT,9,Average,High,95,Active
ATTR0004435,EMP04435,Finance,8,Average,Low,20,Active
ATTR0004436,EMP04436,Operations,4,Poor,Low,21,Active
ATTR0004437,EMP04437,Operations,3,Excellent,Medium,70,Resigned
ATTR0004438,EMP04438,HR,6,Good,Low,29,Active
ATTR0004439,EMP04439,Marketing,10,Good,High,84,Active
ATTR0004440,EMP04440,Operations,5,Poor,High,91,Active
ATTR0004441,EMP04441,IT,2,Poor,High,84,Active
ATTR0004442,EMP04442,Operations,6,Average,High,96,Active
ATTR0004443,EMP04443,Finance,3,Average,Medium,54,Active
ATTR0004444,EMP04444,IT,8,Excellent,High,100,Active
ATTR0004445,EMP04445,Finance,0,Good,High,75,Active
ATTR0004446,EMP04446,HR,6,Poor,Medium,67,Active
ATTR0004447,EMP04447,IT,5,Poor,Medium,55,Active
ATTR0004448,EMP04448,IT,1,Poor,Low,20,Active
ATTR0004449,EMP04449,Operations,7,Good,Low,49,Active
ATTR0004450,EMP04450,Sales,9,Good,Medium,56,Active
ATTR0004451,EMP04451,Marketing,6,Excellent,Medium,56,Active
ATTR0004452,EMP04452,Finance,9,Average,High,77,Resigned
ATTR0004453,EMP04453,Marketing,9,Good,Low,46,Active
ATTR0004454,EMP04454,IT,7,Good,Low,34,Resigned
ATTR0004455,EMP04455,Operations,8,Excellent,Low,23,Active
ATTR0004456,EMP04456,IT,3,Good,Low,42,Active
ATTR0004457,EMP04457,Marketing,9,Good,Medium,50,Active
ATTR0004458,EMP04458,IT,7,Average,Low,22,Active
ATTR0004459,EMP04459,HR,10,Good,High,80,Active
ATTR0004460,EMP04460,Sales,7,Excellent,High,92,Active
ATTR0004461,EMP04461,HR,2,Excellent,Medium,57,Active
ATTR0004462,EMP04462,Sales,2,Average,Low,43,Active
ATTR0004463,EMP04463,Finance,9,Excellent,Low,48,Resigned
ATTR0004464,EMP04464,HR,6,Average,Low,46,Active
ATTR0004465,EMP04465,Finance,2,Good,Medium,55,Active
ATTR0004466,EMP04466,HR,10,Poor,Low,43,Active
ATTR0004467,EMP04467,Finance,10,Good,High,88,Active
ATTR0004468,EMP04468,Sales,1,Average,Low,46,Active
ATTR0004469,EMP04469,Marketing,5,Excellent,Low,24,Active
ATTR0004470,EMP04470,HR,9,Good,Low,30,Active
ATTR0004471,EMP04471,Marketing,3,Excellent,Medium,60,Active
ATTR0004472,EMP04472,Finance,8,Poor,Medium,52,Active
ATTR0004473,EMP04473,Sales,7,Average,High,78,Active
ATTR0004474,EMP04474,Operations,6,Average,High,78,Resigned
ATTR0004475,EMP04475,Operations,0,Poor,Low,22,Active
ATTR0004476,EMP04476,IT,7,Excellent,High,79,Active
ATTR0004477,EMP04477,HR,11,Excellent,Low,31,Active
ATTR0004478,EMP04478,IT,10,Good,High,86,Active
ATTR0004479,EMP04479,HR,6,Good,High,96,Active
ATTR0004480,EMP04480,Operations,10,Poor,Medium,65,Active
ATTR0004481,EMP04481,Marketing,7,Average,Low,37,Active
ATTR0004482,EMP04482,Finance,8,Excellent,Medium,50,Active
ATTR0004483,EMP04483,Marketing,4,Excellent,Medium,53,Active
ATTR0004484,EMP04484,Finance,10,Good,High,91,Active
ATTR0004485,EMP04485,Marketing,9,Good,Low,28,Active
ATTR0004486,EMP04486,Finance,10,Poor,Low,28,Active
ATTR0004487,EMP04487,Finance,2,Good,High,94,Active
ATTR0004488,EMP04488,Operations,3,Poor,Medium,74,Active
ATTR0004489,EMP04489,Marketing,4,Poor,Low,38,Active
ATTR0004490,EMP04490,Sales,2,Excellent,Medium,60,Active
ATTR0004491,EMP04491,Operations,2,Excellent,Medium,54,Active
ATTR0004492,EMP04492,Finance,4,Poor,High,81,Active
ATTR0004493,EMP04493,Sales,3,Poor,Medium,72,Active
ATTR0004494,EMP04494,HR,9,Excellent,High,84,Active
ATTR0004495,EMP04495,HR,9,Excellent,High,96,Resigned
ATTR0004496,EMP04496,Sales,10,Excellent,Medium,54,Resigned
ATTR0004497,EMP04497,IT,5,Good,Medium,50,Active
ATTR0004498,EMP04498,Sales,8,Average,Low,29,Active
ATTR0004499,EMP04499,Finance,10,Poor,Low,37,Active
ATTR0004500,EMP04500,Sales,0,Average,High,91,Active
ATTR0004501,EMP04501,Operations,0,Good,Medium,53,Active
ATTR0004502,EMP04502,Finance,8,Average,High,92,Active
ATTR0004503,EMP04503,HR,11,Excellent,Medium,62,Active
ATTR0004504,EMP04504,Sales,2,Average,High,84,Active
ATTR0004505,EMP04505,Sales,7,Excellent,High,97,Active
ATTR0004506,EMP04506,Marketing,4,Average,Medium,70,Active
ATTR0004507,EMP04507,Sales,10,Poor,Medium,50,Active
ATTR0004508,EMP04508,Marketing,10,Poor,High,80,Active
ATTR0004509,EMP04509,Marketing,8,Good,High,85,Active
ATTR0004510,EMP04510,IT,2,Average,High,75,Active
ATTR0004511,EMP04511,Marketing,5,Poor,Low,27,Active
ATTR0004512,EMP04512,Operations,3,Average,Medium,53,Active
ATTR0004513,EMP04513,Marketing,1,Poor,Medium,67,Active
ATTR0004514,EMP04514,HR,11,Poor,Medium,51,Active
ATTR0004515,EMP04515,Marketing,4,Excellent,Medium,63,Active
ATTR0004516,EMP04516,Sales,0,Excellent,Medium,57,Active
ATTR0004517,EMP04517,Finance,10,Excellent,Low,49,Resigned
ATTR0004518,EMP04518,Sales,11,Good,High,97,Active
ATTR0004519,EMP04519,Marketing,4,Poor,High,89,Resigned
ATTR0004520,EMP04520,Marketing,3,Average,Medium,64,Active
ATTR0004521,EMP04521,Finance,3,Excellent,Low,35,Active
ATTR0004522,EMP04522,Operations,5,Excellent,Medium,66,Active
ATTR0004523,EMP04523,Sales,0,Good,Medium,53,Active
ATTR0004524,EMP04524,IT,6,Excellent,Medium,70,Active
ATTR0004525,EMP04525,Operations,6,Average,High,94,Active
ATTR0004526,EMP04526,HR,6,Average,Low,28,Active
ATTR0004527,EMP04527,IT,6,Good,High,83,Resigned
ATTR0004528,EMP04528,IT,10,Average,Low,35,Active
ATTR0004529,EMP04529,Finance,3,Average,High,96,Active
ATTR0004530,EMP04530,Finance,8,Average,Medium,56,Active
ATTR0004531,EMP04531,HR,5,Poor,Low,41,Active
ATTR0004532,EMP04532,Marketing,0,Excellent,High,84,Active
ATTR0004533,EMP04533,IT,8,Average,Low,25,Active
ATTR0004534,EMP04534,IT,4,Average,High,84,Active
ATTR0004535,EMP04535,HR,6,Poor,High,97,Active
ATTR0004536,EMP04536,Finance,8,Good,High,97,Active
ATTR0004537,EMP04537,Sales,6,Poor,High,82,Resigned
ATTR0004538,EMP04538,Marketing,3,Good,Low,26,Active
ATTR0004539,EMP04539,Marketing,7,Good,Medium,58,Active
ATTR0004540,EMP04540,Sales,3,Average,Low,26,Active
ATTR0004541,EMP04541,Operations,11,Average,Low,35,Resigned
ATTR0004542,EMP04542,IT,6,Average,Medium,56,Active
ATTR0004543,EMP04543,Marketing,5,Good,Medium,69,Active
ATTR0004544,EMP04544,IT,6,Good,Low,48,Active
ATTR0004545,EMP04545,IT,6,Average,Low,39,Active
ATTR0004546,EMP04546,Operations,7,Average,Low,48,Active
ATTR0004547,EMP04547,Sales,7,Good,Low,49,Active
ATTR0004548,EMP04548,Sales,5,Average,Low,48,Active
ATTR0004549,EMP04549,HR,7,Excellent,Low,28,Active
ATTR0004550,EMP04550,IT,11,Poor,Low,33,Resigned
ATTR0004551,EMP04551,Finance,6,Good,High,99,Active
ATTR0004552,EMP04552,Sales,1,Poor,Low,46,Active
ATTR0004553,EMP04553,HR,3,Good,High,100,Active
ATTR0004554,EMP04554,Operations,6,Poor,Low,46,Active
ATTR0004555,EMP04555,Operations,1,Excellent,High,96,Resigned
ATTR0004556,EMP04556,Finance,4,Average,Medium,70,Active
ATTR0004557,EMP04557,Finance,1,Excellent,High,86,Active
ATTR0004558,EMP04558,IT,11,Good,Medium,59,Active
ATTR0004559,EMP04559,HR,1,Good,Low,22,Resigned
